#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
JA25   P      2  0.10000 0.25000    3.540 2019-04-28T22:31:03.540000Z    8.38 255.4 KP201904282231        -21.1774  64.0594  -21.3433  64.0404
SKEG   P      2  0.10000 0.25000    3.560 2019-04-28T22:31:03.560000Z    8.02 312.4 KP201904282231        -21.1774  64.0594  -21.2988  64.1079
LH40   P      0  0.02500 1.00000    3.330 2019-04-28T22:31:03.330000Z    7.41 122.0 KP201904282231        -21.1774  64.0594  -21.0489  64.0241
HVH_   P      3  0.20000 0.12500    4.050 2019-04-28T22:31:04.050000Z    9.50 234.4 KP201904282231        -21.1774  64.0594  -21.3354  64.0097
GA02   P      2  0.10000 0.25000    3.900 2019-04-28T22:31:03.900000Z   10.17 292.9 KP201904282231        -21.1774  64.0594  -21.3695  64.0948
TH07   P      2  0.10000 0.25000    3.950 2019-04-28T22:31:03.950000Z   10.20 273.2 KP201904282231        -21.1774  64.0594  -21.3861  64.0644
EDA_   P      2  0.10000 0.25000    3.970 2019-04-28T22:31:03.970000Z   10.65 284.1 KP201904282231        -21.1774  64.0594  -21.3891  64.0826
GR43   P      3  0.20000 0.12500    4.670 2019-04-28T22:31:04.670000Z   12.82 246.7 KP201904282231        -21.1774  64.0594  -21.4182  64.0137
SVIN   P      2  0.10000 0.25000    4.900 2019-04-28T22:31:04.900000Z   13.32 268.6 KP201904282231        -21.1774  64.0594  -21.4500  64.0562
HEI_   P      2  0.10000 0.25000    5.790 2019-04-28T22:31:05.790000Z   15.91 349.7 KP201904282231        -21.1774  64.0594  -21.2360  64.1998
SOL_   P      1  0.05000 0.50000    6.240 2019-04-28T22:31:06.240000Z   18.50 141.7 KP201904282231        -21.1774  64.0594  -20.9436  63.9290
TH21   P      2  0.10000 0.25000    1.390 2019-04-29T19:52:40.400000Z    0.93 144.2 KP201904291952        -21.3830  64.0461  -21.3718  64.0393
TH07   P      1  0.05000 0.50000    1.540 2019-04-29T19:52:40.550000Z    2.05 355.8 KP201904291952        -21.3830  64.0461  -21.3861  64.0644
JA25   P      1  0.05000 0.50000    1.640 2019-04-29T19:52:40.650000Z    2.04 108.1 KP201904291952        -21.3830  64.0461  -21.3433  64.0404
OH23   P      2  0.10000 0.25000    1.930 2019-04-29T19:52:40.940000Z    2.81 142.9 KP201904291952        -21.3830  64.0461  -21.3483  64.0260
SK10   P      2  0.10000 0.25000    2.060 2019-04-29T19:52:41.070000Z    3.36  87.5 KP201904291952        -21.3830  64.0461  -21.3142  64.0474
INNS   P      1  0.05000 0.50000    2.200 2019-04-29T19:52:41.210000Z    3.77  47.6 KP201904291952        -21.3830  64.0461  -21.3260  64.0689
SVIN   P      2  0.10000 0.25000    2.130 2019-04-29T19:52:41.140000Z    3.46 289.0 KP201904291952        -21.3830  64.0461  -21.4500  64.0562
EDA_   P      2  0.10000 0.25000    2.200 2019-04-29T19:52:41.210000Z    4.08 355.8 KP201904291952        -21.3830  64.0461  -21.3891  64.0826
LSKA   P      2  0.10000 0.25000    2.370 2019-04-29T19:52:41.380000Z    4.30 108.4 KP201904291952        -21.3830  64.0461  -21.2996  64.0339
GR43   P      1  0.05000 0.50000    2.220 2019-04-29T19:52:41.230000Z    4.00 205.5 KP201904291952        -21.3830  64.0461  -21.4182  64.0137
UR20   P      2  0.10000 0.25000    2.710 2019-04-29T19:52:41.720000Z    5.03 131.3 KP201904291952        -21.3830  64.0461  -21.3057  64.0163
GA02   P      2  0.10000 0.25000    2.630 2019-04-29T19:52:41.640000Z    5.47   6.9 KP201904291952        -21.3830  64.0461  -21.3695  64.0948
VA41   P      2  0.10000 0.25000    2.740 2019-04-29T19:52:41.750000Z    5.57 311.5 KP201904291952        -21.3830  64.0461  -21.4685  64.0792
OL26   P      2  0.10000 0.25000    3.020 2019-04-29T19:52:42.030000Z    6.52  73.3 KP201904291952        -21.3830  64.0461  -21.2551  64.0629
KOLD   P      2  0.10000 0.25000    3.270 2019-04-29T19:52:42.280000Z    7.39  48.2 KP201904291952        -21.3830  64.0461  -21.2700  64.0902
OL42   P      3  0.20000 0.12500    5.310 2019-04-29T19:52:44.320000Z   14.19  56.4 KP201904291952        -21.3830  64.0461  -21.1406  64.1164
NIDU   P      3  0.20000 0.12500    7.860 2019-04-29T19:52:46.870000Z   23.88 307.8 KP201904291952        -21.3830  64.0461  -21.7710  64.1769
SOL_   P      3  0.20000 0.12500    8.350 2019-04-29T19:52:47.360000Z   25.16 121.1 KP201904291952        -21.3830  64.0461  -20.9436  63.9290
BIT6   P      2  0.10000 0.25000    2.220 2019-04-29T20:54:49.750000Z    2.94 271.8 KP201904292054        -21.2067  64.0480  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    2.150 2019-04-29T20:54:49.680000Z    2.89 305.1 KP201904292054        -21.2067  64.0480  -21.2551  64.0629
KA03   P      3  0.20000 0.12500    2.620 2019-04-29T20:54:50.150000Z    3.97  29.8 KP201904292054        -21.2067  64.0480  -21.1662  64.0789
LSKA   P      2  0.10000 0.25000    2.620 2019-04-29T20:54:50.150000Z    4.80 250.9 KP201904292054        -21.2067  64.0480  -21.2996  64.0339
SK10   P      2  0.10000 0.25000    2.850 2019-04-29T20:54:50.380000Z    5.25 269.3 KP201904292054        -21.2067  64.0480  -21.3142  64.0474
KOLD   P      1  0.05000 0.50000    2.800 2019-04-29T20:54:50.330000Z    5.63 326.7 KP201904292054        -21.2067  64.0480  -21.2700  64.0902
UR20   P      2  0.10000 0.25000    3.040 2019-04-29T20:54:50.570000Z    5.99 233.9 KP201904292054        -21.2067  64.0480  -21.3057  64.0163
INNS   P      3  0.20000 0.12500    3.100 2019-04-29T20:54:50.630000Z    6.27 291.9 KP201904292054        -21.2067  64.0480  -21.3260  64.0689
JA25   P      1  0.05000 0.50000    3.080 2019-04-29T20:54:50.610000Z    6.73 262.8 KP201904292054        -21.2067  64.0480  -21.3433  64.0404
TH04   P      3  0.20000 0.12500    3.330 2019-04-29T20:54:50.860000Z    7.09 196.4 KP201904292054        -21.2067  64.0480  -21.2477  63.9870
FA44   P      2  0.10000 0.25000    3.080 2019-04-29T20:54:50.610000Z    6.71 332.6 KP201904292054        -21.2067  64.0480  -21.2701  64.1014
OH23   P      2  0.10000 0.25000    3.390 2019-04-29T20:54:50.920000Z    7.34 250.5 KP201904292054        -21.2067  64.0480  -21.3483  64.0260
HVH_   P      2  0.10000 0.25000    3.520 2019-04-29T20:54:51.050000Z    7.60 235.9 KP201904292054        -21.2067  64.0480  -21.3354  64.0097
SKEG   P      3  0.20000 0.12500    3.550 2019-04-29T20:54:51.080000Z    8.05 326.1 KP201904292054        -21.2067  64.0480  -21.2988  64.1079
LH40   P      2  0.10000 0.25000    3.460 2019-04-29T20:54:50.990000Z    8.16 109.0 KP201904292054        -21.2067  64.0480  -21.0489  64.0241
RE09   P      2  0.10000 0.25000    3.660 2019-04-29T20:54:51.190000Z    8.62 252.5 KP201904292054        -21.2067  64.0480  -21.3750  64.0247
GRAF   P      3  0.20000 0.12500    3.910 2019-04-29T20:54:51.440000Z    9.38 343.4 KP201904292054        -21.2067  64.0480  -21.2617  64.1286
LA24   P      2  0.10000 0.25000    3.860 2019-04-29T20:54:51.390000Z    9.78 243.4 KP201904292054        -21.2067  64.0480  -21.3854  64.0086
GR43   P      2  0.10000 0.25000    4.110 2019-04-29T20:54:51.640000Z   11.02 249.8 KP201904292054        -21.2067  64.0480  -21.4182  64.0137
SVIN   P      2  0.10000 0.25000    4.480 2019-04-29T20:54:52.010000Z   11.92 274.5 KP201904292054        -21.2067  64.0480  -21.4500  64.0562
ME05   P      2  0.10000 0.25000    4.580 2019-04-29T20:54:52.110000Z   12.60 236.6 KP201904292054        -21.2067  64.0480  -21.4216  63.9856
BL22   P      2  0.10000 0.25000    4.930 2019-04-29T20:54:52.460000Z   13.16 266.6 KP201904292054        -21.2067  64.0480  -21.4756  64.0407
LA08   P      2  0.10000 0.25000    5.190 2019-04-29T20:54:52.720000Z   14.40 250.5 KP201904292054        -21.2067  64.0480  -21.4842  64.0046
KRIS   P      3  0.20000 0.12500    5.460 2019-04-29T20:54:52.990000Z   14.65 259.7 KP201904292054        -21.2067  64.0480  -21.5015  64.0241
KA01   P      3  0.20000 0.12500    5.640 2019-04-29T20:54:53.170000Z   15.48 221.0 KP201904292054        -21.2067  64.0480  -21.4136  63.9430
HEI_   P      3  0.20000 0.12500    6.030 2019-04-29T20:54:53.560000Z   16.98 355.2 KP201904292054        -21.2067  64.0480  -21.2360  64.1998
SAN_   P      3  0.20000 0.12500    6.150 2019-04-29T20:54:53.680000Z   17.77 273.0 KP201904292054        -21.2067  64.0480  -21.5701  64.0560
SOL_   P      2  0.10000 0.25000    6.300 2019-04-29T20:54:53.830000Z   18.49 135.7 KP201904292054        -21.2067  64.0480  -20.9436  63.9290
VIDE   P      2  0.10000 0.25000   10.440 2019-04-29T20:54:57.970000Z   35.18 293.5 KP201904292054        -21.2067  64.0480  -21.8702  64.1722
BIT6   P      3  0.20000 0.12500    1.820 2019-05-12T11:58:09.030000Z    1.48 263.1 KP201905121158        -21.2368  64.0504  -21.2669  64.0488
OL26   P      2  0.10000 0.25000    1.790 2019-05-12T11:58:09.000000Z    1.66 327.3 KP201905121158        -21.2368  64.0504  -21.2551  64.0629
LSKA   P      2  0.10000 0.25000    2.340 2019-05-12T11:58:09.550000Z    3.58 239.1 KP201905121158        -21.2368  64.0504  -21.2996  64.0339
SK10   P      3  0.20000 0.12500    2.380 2019-05-12T11:58:09.590000Z    3.80 265.0 KP201905121158        -21.2368  64.0504  -21.3142  64.0474
INNS   P      2  0.10000 0.25000    2.580 2019-05-12T11:58:09.790000Z    4.82 295.4 KP201905121158        -21.2368  64.0504  -21.3260  64.0689
KOLD   P      2  0.10000 0.25000    2.530 2019-05-12T11:58:09.740000Z    4.72 340.0 KP201905121158        -21.2368  64.0504  -21.2700  64.0902
UR20   P      2  0.10000 0.25000    2.860 2019-05-12T11:58:10.070000Z    5.08 221.6 KP201905121158        -21.2368  64.0504  -21.3057  64.0163
JA25   P      2  0.10000 0.25000    2.710 2019-05-12T11:58:09.920000Z    5.32 258.0 KP201905121158        -21.2368  64.0504  -21.3433  64.0404
FA44   P      3  0.20000 0.12500    2.800 2019-05-12T11:58:10.010000Z    5.91 344.1 KP201905121158        -21.2368  64.0504  -21.2701  64.1014
TH21   P      2  0.10000 0.25000    3.220 2019-05-12T11:58:10.430000Z    6.71 259.4 KP201905121158        -21.2368  64.0504  -21.3718  64.0393
TH07   P      2  0.10000 0.25000    3.240 2019-05-12T11:58:10.450000Z    7.46 282.2 KP201905121158        -21.2368  64.0504  -21.3861  64.0644
RE09   P      2  0.10000 0.25000    3.290 2019-05-12T11:58:10.500000Z    7.34 247.1 KP201905121158        -21.2368  64.0504  -21.3750  64.0247
GA02   P      2  0.10000 0.25000    3.400 2019-05-12T11:58:10.610000Z    8.15 307.4 KP201905121158        -21.2368  64.0504  -21.3695  64.0948
HUML   P      2  0.10000 0.25000    3.350 2019-05-12T11:58:10.560000Z    7.83 270.8 KP201905121158        -21.2368  64.0504  -21.3971  64.0513
EDA_   P      2  0.10000 0.25000    3.390 2019-05-12T11:58:10.600000Z    8.26 295.8 KP201905121158        -21.2368  64.0504  -21.3891  64.0826
OL42   P      2  0.10000 0.25000    3.710 2019-05-12T11:58:10.920000Z    8.73  32.5 KP201905121158        -21.2368  64.0504  -21.1406  64.1164
GR43   P      2  0.10000 0.25000    3.740 2019-05-12T11:58:10.950000Z    9.76 245.3 KP201905121158        -21.2368  64.0504  -21.4182  64.0137
LH40   P      3  0.20000 0.12500    3.880 2019-05-12T11:58:11.090000Z    9.64 107.6 KP201905121158        -21.2368  64.0504  -21.0489  64.0241
SVIN   P      2  0.10000 0.25000    4.090 2019-05-12T11:58:11.300000Z   10.43 273.6 KP201905121158        -21.2368  64.0504  -21.4500  64.0562
VA41   P      3  0.20000 0.12500    4.430 2019-05-12T11:58:11.640000Z   11.76 286.0 KP201905121158        -21.2368  64.0504  -21.4685  64.0792
BL22   P      2  0.10000 0.25000    4.590 2019-05-12T11:58:11.800000Z   11.72 264.8 KP201905121158        -21.2368  64.0504  -21.4756  64.0407
ME05   P      2  0.10000 0.25000    4.340 2019-05-12T11:58:11.550000Z   11.57 231.4 KP201905121158        -21.2368  64.0504  -21.4216  63.9856
KRIS   P      2  0.10000 0.25000    5.130 2019-05-12T11:58:12.340000Z   13.26 257.3 KP201905121158        -21.2368  64.0504  -21.5015  64.0241
SAN_   P      3  0.20000 0.12500    5.730 2019-05-12T11:58:12.940000Z   16.29 272.3 KP201905121158        -21.2368  64.0504  -21.5701  64.0560
VOS_   P      3  0.20000 0.12500   10.130 2019-05-12T11:58:17.340000Z   31.76 226.3 KP201905121158        -21.2368  64.0504  -21.7036  63.8528
VIDE   P      2  0.10000 0.25000   10.090 2019-05-12T11:58:17.300000Z   33.72 294.0 KP201905121158        -21.2368  64.0504  -21.8702  64.1722
LA24   P      2  0.10000 0.25000    1.470 2019-05-16T14:24:30.690000Z    1.61 317.9 KP201905161424        -21.3634  63.9979  -21.3854  64.0086
RE09   P      2  0.10000 0.25000    2.000 2019-05-16T14:24:31.220000Z    3.04 349.3 KP201905161424        -21.3634  63.9979  -21.3750  64.0247
GR43   P      2  0.10000 0.25000    1.940 2019-05-16T14:24:31.160000Z    3.21 303.3 KP201905161424        -21.3634  63.9979  -21.4182  64.0137
OH23   P      3  0.20000 0.12500    2.080 2019-05-16T14:24:31.300000Z    3.22  13.3 KP201905161424        -21.3634  63.9979  -21.3483  64.0260
ME05   P      2  0.10000 0.25000    1.940 2019-05-16T14:24:31.160000Z    3.16 244.3 KP201905161424        -21.3634  63.9979  -21.4216  63.9856
TH21   P      3  0.20000 0.12500    2.630 2019-05-16T14:24:31.850000Z    4.63 354.9 KP201905161424        -21.3634  63.9979  -21.3718  64.0393
LSKA   P      2  0.10000 0.25000    2.560 2019-05-16T14:24:31.780000Z    5.08  37.8 KP201905161424        -21.3634  63.9979  -21.2996  64.0339
NU27   P      2  0.10000 0.25000    2.870 2019-05-16T14:24:32.090000Z    5.52  85.4 KP201905161424        -21.3634  63.9979  -21.2510  64.0018
TH04   P      2  0.10000 0.25000    2.890 2019-05-16T14:24:32.110000Z    5.79 102.1 KP201905161424        -21.3634  63.9979  -21.2477  63.9870
HUML   P      2  0.10000 0.25000    2.890 2019-05-16T14:24:32.110000Z    6.18 344.5 KP201905161424        -21.3634  63.9979  -21.3971  64.0513
BJA_   P      3  0.20000 0.12500    3.210 2019-05-16T14:24:32.430000Z    6.52 152.8 KP201905161424        -21.3634  63.9979  -21.3026  63.9459
KA01   P      3  0.20000 0.12500    3.180 2019-05-16T14:24:32.400000Z    6.60 201.9 KP201905161424        -21.3634  63.9979  -21.4136  63.9430
SKEG   P      3  0.20000 0.12500    2.470 2019-05-19T14:05:49.020000Z    3.45 236.9 KP201905191405        -21.2396  64.1248  -21.2988  64.1079
GRAF   P      1  0.05000 0.50000    2.080 2019-05-19T14:05:48.630000Z    1.16 291.5 KP201905191405        -21.2396  64.1248  -21.2617  64.1286
KOLD   P      1  0.05000 0.50000    2.460 2019-05-19T14:05:49.010000Z    4.13 201.0 KP201905191405        -21.2396  64.1248  -21.2700  64.0902
GA02   P      3  0.20000 0.12500    3.170 2019-05-19T14:05:49.720000Z    7.16 242.2 KP201905191405        -21.2396  64.1248  -21.3695  64.0948
KA03   P      3  0.20000 0.12500    3.120 2019-05-19T14:05:49.670000Z    6.24 145.0 KP201905191405        -21.2396  64.1248  -21.1662  64.0789
OL42   P      2  0.10000 0.25000    2.770 2019-05-19T14:05:49.320000Z    4.91 100.9 KP201905191405        -21.2396  64.1248  -21.1406  64.1164
INNS   P      2  0.10000 0.25000    3.270 2019-05-19T14:05:49.820000Z    7.52 214.1 KP201905191405        -21.2396  64.1248  -21.3260  64.0689
KRO_   P      2  0.10000 0.25000    3.120 2019-05-19T14:05:49.670000Z    6.55 117.0 KP201905191405        -21.2396  64.1248  -21.1198  64.0981
EDA_   P      2  0.10000 0.25000    3.580 2019-05-19T14:05:50.130000Z    8.67 237.2 KP201905191405        -21.2396  64.1248  -21.3891  64.0826
TH07   P      2  0.10000 0.25000    3.780 2019-05-19T14:05:50.330000Z    9.82 226.8 KP201905191405        -21.2396  64.1248  -21.3861  64.0644
LSKA   P      2  0.10000 0.25000    4.120 2019-05-19T14:05:50.670000Z   10.55 196.1 KP201905191405        -21.2396  64.1248  -21.2996  64.0339
HUML   P      2  0.10000 0.25000    4.190 2019-05-19T14:05:50.740000Z   11.23 223.2 KP201905191405        -21.2396  64.1248  -21.3971  64.0513
VA41   P      3  0.20000 0.12500    4.560 2019-05-19T14:05:51.110000Z   12.26 245.6 KP201905191405        -21.2396  64.1248  -21.4685  64.0792
TH04   P      2  0.10000 0.25000    5.380 2019-05-19T14:05:51.930000Z   15.37 181.5 KP201905191405        -21.2396  64.1248  -21.2477  63.9870
ME05   P      3  0.20000 0.12500    6.080 2019-05-19T14:05:52.630000Z   17.88 209.9 KP201905191405        -21.2396  64.1248  -21.4216  63.9856
NIDU   P      3  0.20000 0.12500    8.300 2019-05-19T14:05:54.850000Z   26.51 282.9 KP201905191405        -21.2396  64.1248  -21.7710  64.1769
GELA   P      3  0.20000 0.12500    8.370 2019-05-19T14:05:54.920000Z   26.81 279.3 KP201905191405        -21.2396  64.1248  -21.7835  64.1628
GELV   P      3  0.20000 0.12500    8.560 2019-05-19T14:05:55.110000Z   27.89 281.5 KP201905191405        -21.2396  64.1248  -21.8018  64.1734
BRIM   P      2  0.10000 0.25000    8.960 2019-05-19T14:05:55.510000Z   29.88 288.7 KP201905191405        -21.2396  64.1248  -21.8224  64.2095
KA03   P      3  0.20000 0.12500    2.290 2019-05-20T21:05:25.430000Z    2.21  31.4 KP201905202105        -21.1898  64.0620  -21.1662  64.0789
BIT6   P      3  0.20000 0.12500    2.440 2019-05-20T21:05:25.580000Z    4.04 248.7 KP201905202105        -21.1898  64.0620  -21.2669  64.0488
KOLD   P      2  0.10000 0.25000    2.720 2019-05-20T21:05:25.860000Z    5.02 308.8 KP201905202105        -21.1898  64.0620  -21.2700  64.0902
INNS   P      2  0.10000 0.25000    3.110 2019-05-20T21:05:26.250000Z    6.69 276.7 KP201905202105        -21.1898  64.0620  -21.3260  64.0689
NESJ   P      3  0.20000 0.12500    3.100 2019-05-20T21:05:26.240000Z    6.36 339.7 KP201905202105        -21.1898  64.0620  -21.2351  64.1155
NU27   P      3  0.20000 0.12500    3.430 2019-05-20T21:05:26.570000Z    7.35 204.1 KP201905202105        -21.1898  64.0620  -21.2510  64.0018
SKEG   P      3  0.20000 0.12500    3.440 2019-05-20T21:05:26.580000Z    7.38 313.9 KP201905202105        -21.1898  64.0620  -21.2988  64.1079
JA25   P      3  0.20000 0.12500    3.400 2019-05-20T21:05:26.540000Z    7.87 252.3 KP201905202105        -21.1898  64.0620  -21.3433  64.0404
LH40   P      2  0.10000 0.25000    3.480 2019-05-20T21:05:26.620000Z    8.08 121.5 KP201905202105        -21.1898  64.0620  -21.0489  64.0241
GRAF   P      3  0.20000 0.12500    3.610 2019-05-20T21:05:26.750000Z    8.21 334.8 KP201905202105        -21.1898  64.0620  -21.2617  64.1286
TH04   P      2  0.10000 0.25000    3.720 2019-05-20T21:05:26.860000Z    8.83 198.7 KP201905202105        -21.1898  64.0620  -21.2477  63.9870
GA02   P      2  0.10000 0.25000    3.770 2019-05-20T21:05:26.910000Z    9.50 292.7 KP201905202105        -21.1898  64.0620  -21.3695  64.0948
TH07   P      2  0.10000 0.25000    3.780 2019-05-20T21:05:26.920000Z    9.59 271.7 KP201905202105        -21.1898  64.0620  -21.3861  64.0644
HUML   P      3  0.20000 0.12500    3.920 2019-05-20T21:05:27.060000Z   10.19 263.4 KP201905202105        -21.1898  64.0620  -21.3971  64.0513
SVIN   P      2  0.10000 0.25000    4.610 2019-05-20T21:05:27.750000Z   12.72 267.2 KP201905202105        -21.1898  64.0620  -21.4500  64.0562
VA41   P      3  0.20000 0.12500    5.030 2019-05-20T21:05:28.170000Z   13.74 278.1 KP201905202105        -21.1898  64.0620  -21.4685  64.0792
ME05   P      2  0.10000 0.25000    5.050 2019-05-20T21:05:28.190000Z   14.18 233.2 KP201905202105        -21.1898  64.0620  -21.4216  63.9856
OL26   P      2  0.10000 0.25000    2.270 2019-05-21T18:36:08.570000Z    3.21 274.0 KP201905211836        -21.1895  64.0609  -21.2551  64.0629
BIT6   P      2  0.10000 0.25000    2.520 2019-05-21T18:36:08.820000Z    4.01 250.4 KP201905211836        -21.1895  64.0609  -21.2669  64.0488
KOLD   P      1  0.05000 0.50000    2.780 2019-05-21T18:36:09.080000Z    5.11 309.8 KP201905211836        -21.1895  64.0609  -21.2700  64.0902
